relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
72.0,8.9,22.6,2,1.645137013482695,-0.15953577846710093
69.0,10.2,22.6,2,1.8835064638194754,0.101938567349248
68.0,8.4,22.9,2,1.8415845379592677,-0.2633258359688305
66.0,8.7,23.3,2,1.99631653701487,-0.22337776910104273
66.0,9.3,23.1,2,2.0191131129617235,-0.09461505573448496
69.0,8.9,22.7,2,1.806720516806908,-0.15690162573929964
75.0,6.2,22.0,2,1.2659167820612254,-0.656990260680639
82.0,5.3,19.9,2,0.6766368660542806,-0.725333728925221
86.0,5.2,18.9,2,0.38343067798601566,-0.6959130329347666
86.0,5.1,18.2,2,0.31936584391389367,-0.6730529762434075
83.0,5.4,17.8,2,0.459475596258272,-0.5818626437855354
83.0,5.8,17.3,2,0.4445406111823511,-0.4738605804149378
85.0,5.3,16.7,1,0.26029506084228976,-0.5406130030403837
83.0,5.8,17.2,2,0.43632260144403545,-0.4678168746532396
86.0,5.0,16.7,1,0.18955693193524842,-0.601843273458464
87.0,4.9,16.4,1,0.10724230562108891,-0.6060506593103965
89.0,4.6,16.0,1,-0.04748969343451321,-0.6459987261781849
85.0,4.0,17.0,1,0.19994513330635344,-0.8115406076523276
82.0,5.5,18.0,2,0.5335722128341159,-0.5716115521719047
78.0,6.8,19.2,2,0.9216796112259804,-0.3797690559994321
76.0,5.6,20.6,2,1.0605102191060263,-0.6919463013565282
73.0,6.2,22.2,2,1.3845964639284545,-0.6632924332110355
70.0,8.0,23.8,2,1.7871478995978518,-0.40128796137922007
66.0,8.4,25.2,2,2.1328424243311206,-0.3965458294948855
64.0,7.9,26.1,2,2.276354344846988,-0.5423833605598031
57.0,5.4,27.4,2,2.5775721422143305,-1.0868502899995522
57.0,6.4,27.6,2,2.659395820730102,-0.9044788651176792
58.0,7.4,27.6,2,2.6736616485739435,-0.7129126482089095
59.0,7.3,27.3,2,2.5913470222597845,-0.7171200340608425
63.0,6.5,26.5,2,2.2688054923407512,-0.8359079350774724
72.0,5.9,24.9,2,1.637988260346528,-0.881917520201963
79.0,6.9,22.2,2,1.1236368380840576,-0.5445269647063452
87.0,7.4,20.3,2,0.5912138330132415,-0.35560809300344604
90.0,6.8,19.2,1,0.30821763688239,-0.4144804899574287
92.0,7.0,18.5,1,0.16152543813141182,-0.33906802133748803
91.0,5.7,18.2,1,0.102989283360882,-0.5708407718827443
93.0,5.9,17.3,1,-0.06013893486672686,-0.48334089173940775
90.0,4.7,17.5,1,0.031197387348832907,-0.7201010484596279
93.0,4.7,16.6,1,-0.19613019388190336,-0.6743855550938449
95.0,4.0,16.4,1,-0.3605812370765312,-0.8042045680471366
96.0,4.0,16.0,1,-0.44457510722509197,-0.7829223644968442
94.0,6.0,17.0,1,-0.12937602937305828,-0.44865651031028647
86.0,4.1,18.7,2,0.2950682335663303,-0.8977303414571667
80.0,1.8,20.9,2,0.6322038191910413,-1.4605914749676443
76.0,1.1,22.9,2,0.9552799774111478,-1.706016297699294
74.0,1.0,24.8,2,1.2071270589258254,-1.834507351819084
71.0,1.6,26.7,2,1.5558673329632002,-1.823984600958686
65.0,1.4,28.3,2,1.981008944140214,-1.9422199434479097
58.0,0.8,29.8,2,2.4228993131585557,-2.1293024952410438
54.0,0.8,30.5,2,2.6849127061079594,-2.16003795758693
52.0,1.1,31.0,2,2.847862714901878,-2.12613359648084
50.0,2.2,31.2,2,3.038468821712161,-1.9185310489654408
50.0,4.0,30.9,2,3.131512578767668,-1.550374026150862
70.0,3.7,29.3,2,1.9579715013368963,-1.5698647748152692
74.0,5.2,27.8,2,1.7282955190396783,-1.1990914117678937
56.0,5.0,28.1,2,2.660064977962181,-1.2040471453970463
70.0,6.4,25.4,2,1.8140158009482736,-0.8091213918148189
82.0,8.8,23.1,2,1.1684699843173663,-0.23812638588111493
74.0,4.8,25.4,2,1.5049082217044518,-1.1318260080492488
83.0,1.9,24.4,2,0.7730074323500973,-1.661353151476047
90.0,1.8,23.6,2,0.34287177017256576,-1.6526977254984878
90.0,1.1,21.5,2,0.12452220434054358,-1.661901089986518
95.0,3.1,21.3,1,-0.016747653034302125,-1.2753591031350817
98.0,0.4,21.4,1,-0.3384418162875641,-1.8151195256805055
100.0,2.6,21.2,1,-0.3132686482686838,-1.381007913058517
100.0,3.0,20.2,1,-0.3692936820361818,-1.242787320879429
93.0,3.8,22.4,1,0.22166547780516396,-1.1999334420370722
83.0,5.4,24.7,2,1.0265182682020357,-0.9988783413426984
75.0,2.6,26.4,2,1.3921136380061976,-1.622965125254321
68.0,1.4,28.0,2,1.8029894213393696,-1.9327666846523142
62.0,1.6,29.3,2,2.2296320669170937,-1.9550873752943367
55.0,1.5,30.7,2,2.6959982557166895,-2.0388968031231376
52.0,6.0,31.6,2,3.217570302623559,-1.209547532665209
57.0,10.0,29.6,2,3.059151588037317,-0.3253011692926701
54.0,5.4,30.7,2,3.0021319571646368,-1.2776147216460878
64.0,11.5,27.8,2,2.6514560829392555,0.054925452550300236
74.0,9.8,26.4,2,1.9140266142833087,-0.21996888363988226
78.0,6.8,25.9,2,1.472286263693113,-0.7846973420331991
90.0,3.6,25.5,2,0.6167117414710116,-1.4175022294412651
79.0,1.6,25.5,2,1.0482765665410216,-1.7746010877903071
82.0,0.4,24.7,2,0.750701804201632,-1.968279903872545
87.0,1.9,23.7,2,0.5109940394006928,-1.6306176891301591
96.0,4.7,20.8,1,-0.004339278458553443,-0.9368990555746605
96.0,6.2,20.8,1,0.09374221010015725,-0.6452108009667565
95.0,5.5,20.6,1,0.08265666049142725,-0.7663519554305495
98.0,4.2,17.7,1,-0.39403507225650025,-0.852558834157656
97.0,2.2,19.1,1,-0.3586364228030659,-1.3231957681354674
98.0,4.2,19.3,1,-0.2625469164434535,-0.9492581263448244
100.0,4.1,17.5,1,-0.5192535200276435,-0.8657025452677866
100.0,5.5,18.3,1,-0.3619667194663233,-0.6418098203939937
96.0,1.6,19.5,1,-0.3138751480779896,-1.461153273528921
89.0,5.4,20.6,2,0.3828488817593084,-0.7684421220920781
81.0,5.8,22.3,2,0.9576847604887201,-0.7702606295068392
78.0,11.5,22.3,2,1.483759910597719,0.34683259649269504
77.0,11.8,23.0,2,1.612024107672968,0.3657569265788896
72.0,5.4,24.0,2,1.5313323431821186,-0.9247535865493156
68.0,7.6,25.6,2,2.011160673662472,-0.5820729606588928
70.0,3.5,25.2,2,1.607955570258135,-1.360964605866704
62.0,2.7,26.0,2,2.03036417049574,-1.5417403651125063
68.0,13.8,25.0,2,2.3672561012752507,0.6598340596239654
75.0,12.0,24.0,2,1.8095253992545488,0.3499968752359627
73.0,6.0,24.3,2,1.54409713662525,-0.8291020214877478
79.0,5.2,23.7,2,1.13574796379225,-0.9657625730207734
84.0,6.0,21.8,2,0.7763067500190737,-0.7098281919067942
89.0,5.4,20.6,2,0.3828488817593084,-0.7684421220920781
91.0,6.4,19.9,1,0.28846681023964255,-0.5374625843479219
91.0,4.7,20.1,1,0.19374380934973454,-0.880130017760276
92.0,5.4,19.7,1,0.15552130052857208,-0.7227266287262951
90.0,10.7,19.0,0,0.5467934876584073,0.3559963835465174
94.0,5.1,19.2,1,-0.007428708265345699,-0.7566309898323852
86.0,3.5,19.9,2,0.35445175500263093,-1.0869301124407047
91.0,5.9,18.8,1,0.16537487359860284,-0.5682112391718784
94.0,4.7,18.6,1,-0.08289183031089423,-0.7981522898243048
93.0,2.6,18.8,1,-0.15264806362115937,-1.2157106383022669
90.0,3.3,19.7,1,0.12045087893697524,-1.1253049461843616
85.0,0.8,21.0,2,0.31942501391372036,-1.6755571146171102
79.0,2.4,22.2,2,0.8293923724079251,-1.4195917285300572
74.0,4.6,23.4,2,1.3274704951303156,-1.0498436600963423
74.0,6.9,24.2,2,1.543606188826862,-0.6509379824578069
70.0,8.4,25.3,2,1.9365731092882392,-0.41416001324258256
68.0,8.1,25.7,2,2.0520725129203576,-0.490887248217956
48.0,9.6,27.5,2,3.32051480067473,-0.2501333073906221
50.0,6.4,26.6,2,2.9350685417140423,-0.8237934710252012
50.0,4.5,27.0,2,2.8437040284929367,-1.2174400832420047
49.0,2.3,26.5,2,2.7098829611105497,-1.6121383750286078
64.0,12.1,23.8,2,2.3619682888301234,0.41334898486138216
81.0,5.2,21.6,2,0.8609260968970281,-0.8446299910181143
91.0,4.2,20.1,1,0.16104997983016425,-0.9773594359629105
89.0,5.9,19.7,1,0.34158062363403985,-0.6168193520341613
80.0,4.0,20.7,2,0.7596206496005198,-1.020694623352656
87.0,1.8,20.1,2,0.20860692291742375,-1.4324901653495583
93.0,1.8,19.6,1,-0.13921411294594857,-1.4196273535200663
97.0,2.5,19.3,1,-0.3225841056146933,-1.2769455287372826
99.0,4.7,16.0,1,-0.552169239483591,-0.6554790375026549
98.0,1.9,17.4,1,-0.5690807172614698,-1.2816830406046813
99.0,3.2,16.6,1,-0.6009426696124092,-0.9834295266807473
98.0,2.3,17.6,1,-0.5264896341691825,-1.2159869175659699
100.0,1.8,17.1,1,-0.7025171747709283,-1.2887830459531138
96.0,3.9,18.6,1,-0.23744561993280502,-0.9595045979415198
83.0,4.9,20.0,2,0.6075779809816408,-0.8120535887455265
79.0,6.6,21.1,2,1.0136224332508459,-0.5363838522492481
77.0,5.7,21.9,2,1.122761280412741,-0.7539612121145749
72.0,5.1,23.0,2,1.4295359480872223,-0.9226541798539164
68.0,6.1,23.7,2,1.7569370000757676,-0.7589308057945343
64.0,8.6,24.5,2,2.190637550361339,-0.30956288288894634
64.0,9.5,24.5,2,2.2494864434965653,-0.1345499301242039
59.0,8.8,24.7,2,2.475760257622294,-0.26829542964878983
58.0,9.4,24.8,2,2.574332693979393,-0.1547712140708267
57.0,7.8,24.6,2,2.504398251235436,-0.450925321299362
60.0,6.8,23.9,2,2.22811903044219,-0.6117560758622441
68.0,5.2,22.5,2,1.5994719900807561,-0.8614192894189004
74.0,6.7,20.1,2,1.1935902577481021,-0.44203781350924226
78.0,7.0,19.2,2,0.9347571430338084,-0.34087728871837825
83.0,7.8,18.4,2,0.6657140363821015,-0.15142367098307716
85.0,5.4,18.5,2,0.4147580020358814,-0.6299538231104209
89.0,5.1,18.2,1,0.16600035032799615,-0.6817308347329066
91.0,4.3,18.1,1,0.0032285509677699763,-0.8370394370884235
78.0,1.1,19.8,2,0.598278013132772,-1.5244466580796556
90.0,3.5,17.9,1,-0.014395764544874234,-0.977626475192743
89.0,2.3,18.5,1,0.00756893423334889,-1.2443466939527545
90.0,3.3,17.9,1,-0.027473296352702323,-1.016518242473797
87.0,3.5,18.6,1,0.1964957972092315,-1.0112545570351301
81.0,4.8,18.9,2,0.6128847703468553,-0.7592334700143758
76.0,5.2,19.6,2,0.9521750581072157,-0.7092927783016556
72.0,5.4,20.4,2,1.2354839926027639,-0.707180179128187
67.0,6.2,21.6,2,1.642019392670357,-0.6096744816618492
61.0,7.6,22.8,2,2.1389092193567345,-0.39260086285585044
59.0,9.0,23.4,2,2.3820036628320223,-0.15083548746566183
57.0,9.0,23.8,2,2.5171193641758824,-0.16922507151945462
54.0,9.0,24.5,2,2.7280109259299876,-0.20285315336184154
57.0,10.3,24.2,2,2.6349953598800266,0.059396592760603696
56.0,10.4,24.0,2,2.6762199375026086,0.0938225074210262
59.0,8.9,23.3,2,2.3672468871897925,-0.16423766534449077
65.0,4.7,22.7,2,1.7365796736237147,-0.9620582606554319
78.0,3.0,21.8,2,0.8868747600734475,-1.2758489841436038
76.0,4.2,21.1,2,1.0100575451428064,-0.9944072011323954
81.0,5.4,20.2,2,0.7589514923684403,-0.7211263430732884
82.0,5.4,19.6,2,0.6585216027432487,-0.6877567279996
83.0,5.5,18.8,2,0.5481944595453401,-0.6228538177619889
87.0,6.9,17.9,1,0.36128776977410126,-0.3077885729253282
81.0,3.7,19.2,2,0.5656123746187471,-0.9912693073452661
79.0,1.9,19.3,2,0.5583762604772081,-1.341553679643449
89.0,3.1,18.2,1,0.035225032249715044,-1.070648507543445
90.0,3.7,17.9,1,-0.001318232737046145,-0.9387347079116892
90.0,4.4,18.0,1,0.05267113832866776,-0.8086572281896984
90.0,4.3,18.3,1,0.07078640163970003,-0.84623422911532
85.0,3.5,19.2,2,0.3480475180297222,-1.0417315526123185
82.0,2.3,20.1,2,0.49690990841349003,-1.320797649664425
75.0,0.7,21.4,2,0.8569765989160597,-1.6902516263394316
71.0,0.5,22.1,2,1.1059124600576367,-1.7598788559663732
68.0,0.8,22.9,2,1.3446383292617996,-1.741212992648877
62.0,1.3,24.4,2,1.8073332920278964,-1.7172834438927145
56.0,1.4,25.2,2,2.186347123010129,-1.7288314893667729
54.0,1.6,25.9,2,2.3591943853767634,-1.7264604234246064
54.0,1.5,26.1,2,2.36909163894948,-1.7579937185885293
54.0,1.1,26.3,2,2.3593725948104542,-1.8478646646740333
54.0,4.1,26.2,2,2.547317562189561,-1.2584444496965275
59.0,5.8,25.3,2,2.3289053389347654,-0.8879341734347863
75.0,4.1,23.6,2,1.2600908538920772,-1.1620531093188728
65.0,0.4,24.0,2,1.5622468663535105,-1.876799432100164
83.0,6.5,20.2,2,0.7286342549208964,-0.5130068620204917
75.0,5.9,21.2,2,1.1805564064429601,-0.6669782655086357
77.0,6.0,20.0,2,0.9862353930964906,-0.580793151720732
81.0,6.4,18.5,2,0.6846329858562188,-0.42392450871915277
88.0,6.3,17.5,1,0.23806130420205612,-0.40318167121819765
98.0,5.2,16.2,1,-0.45191755929209104,-0.5674444113269166
98.0,4.9,16.3,1,-0.4633158472655176,-0.6318257680101953
98.0,4.3,16.5,1,-0.48611242321237114,-0.7605884813767531
100.0,2.9,17.5,1,-0.597718710874612,-1.0990531489541095
99.0,1.9,16.8,1,-0.6695106068866612,-1.2483134255309931
95.0,1.8,18.7,1,-0.3154198629813857,-1.3710192406577837
87.0,1.1,20.4,2,0.18748959080497132,-1.5867424681183404
80.0,1.9,22.1,2,0.7373587019547405,-1.5136700604674937
73.0,2.5,23.7,2,1.2659322715583654,-1.4734457143360022
67.0,2.2,25.1,2,1.6680990973548349,-1.5990395289423573
61.0,2.2,26.4,2,2.08166421112473,-1.6602519868654324
57.0,2.3,27.3,2,2.36665238945468,-1.6836289770941895
53.0,3.3,28.1,2,2.70227145118154,-1.5259493087965053
52.0,3.3,28.4,2,2.7780473115917856,-1.5411878065850995
51.0,2.8,28.6,2,2.8129113327441453,-1.6476120168146304
53.0,4.3,28.3,2,2.784095129697312,-1.343577883914632
63.0,4.4,27.5,2,2.21367150574171,-1.3047085491455175
80.0,4.6,25.7,2,1.2097537319397749,-1.2062046095943948
67.0,0.7,26.2,2,1.6604157159175936,-1.9572085469289386
75.0,2.9,24.9,2,1.2884597896432084,-1.4739718879072703
82.0,3.4,23.9,2,0.8811207034125301,-1.3365537485631533
85.0,3.5,23.3,2,0.6849859173006544,-1.2895234888419376
88.0,4.6,22.6,2,0.5460207804896035,-1.0419906869537543
90.0,2.6,22.1,2,0.271911751329147,-1.406475069948802
83.0,1.6,21.5,2,0.5150688522272082,-1.5444233353083854
91.0,3.4,20.2,1,0.11695786233716707,-1.1389702108488238
95.0,3.7,20.2,1,-0.06791316473228745,-1.0922030379132424
99.0,4.2,19.2,1,-0.32188675737706807,-0.9461070400796259
99.0,3.2,18.7,1,-0.4283644651077857,-1.1103473476764056
93.0,4.5,20.4,1,0.10307664436625405,-0.942938141319423
86.0,1.8,21.8,2,0.39943491966408506,-1.5323405438019246
81.0,3.6,23.2,2,0.8877939982474495,-1.2524634214537136
81.0,14.4,21.8,0,1.478928579533752,0.9323038923869671
83.0,6.8,21.7,2,0.8715206987073698,-0.5453247975243811
77.0,5.1,23.7,2,1.2314528602789343,-0.9794232176683009
70.0,8.7,25.1,2,1.939753387523351,-0.3437349507976059
70.0,8.1,22.4,2,1.6786345291653497,-0.2972301970749209
69.0,4.8,23.4,2,1.5961571829146393,-0.99648879533279
69.0,5.1,24.4,2,1.6979535780095356,-0.9985882020281893
68.0,6.9,24.7,2,1.8914272246902344,-0.6638007942872989
69.0,5.1,24.6,2,1.7143895974861667,-1.0106756135515855
81.0,3.3,23.4,2,0.8846137200123384,-1.3228884838986905
76.0,2.3,23.1,2,1.0501811877347478,-1.4847531055363672
85.0,8.1,20.9,2,0.7885369151611307,-0.24996390309694616
89.0,5.2,19.2,1,0.25471921361506444,-0.7227220087093597
94.0,4.7,19.2,1,-0.033583771881001874,-0.8344145243944928
92.0,3.2,19.5,1,-0.004767568834168044,-1.1384486572944914
96.0,4.2,19.1,1,-0.17673927352948574,-0.9313854758284292
95.0,5.7,19.2,1,-0.0193179440371606,-0.6428483074857233
97.0,4.9,19.3,1,-0.16565372392075597,-0.8102443213646361
98.0,3.8,19.1,1,-0.30513799953574045,-1.014954249383536
99.0,3.2,18.2,1,-0.4694545137993627,-1.0801288188679152
93.0,7.1,18.4,1,0.10872436310171109,-0.3164710514317628
93.0,5.7,18.4,1,0.017181640446914354,-0.5887134223991397
95.0,4.7,18.6,1,-0.13401366150619345,-0.8010449093208046
94.0,5.6,18.9,1,0.0006110920392782742,-0.6412704543446565
92.0,5.4,19.3,1,0.1226492615753104,-0.6985518056795029
88.0,5.4,20.0,2,0.38466265452471515,-0.7292872680253903
84.0,6.8,20.5,2,0.7217827506522856,-0.47569294788050454
79.0,6.7,21.2,2,1.0283792088930754,-0.5229816743704191
63.0,7.3,23.9,2,2.1074473663758635,-0.5232045161491085
61.0,4.5,24.5,2,2.0759136418867605,-1.098166253661051
59.0,7.2,24.9,2,2.3875760226363,-0.5915169794206168
58.0,6.6,24.7,2,2.383029238931484,-0.6932122502438826
61.0,6.1,24.0,2,2.1394438476578084,-0.7568135866041302
69.0,5.2,22.5,2,1.548350158885457,-0.8643119089154002
76.0,6.6,20.4,2,1.1094618586685354,-0.48540005342786274
78.0,7.0,19.4,2,0.9511931625104392,-0.35296470024177423
81.0,7.6,18.2,2,0.738444147488241,-0.1724427877477357
84.0,7.2,17.4,2,0.4931795123801639,-0.2105545347057583
84.0,5.2,17.5,2,0.37062220404019836,-0.605515913277995
88.0,4.7,16.9,1,0.08413299130953866,-0.6780535748964402
92.0,4.7,15.9,1,-0.20253443085481215,-0.629186995265459
94.0,3.7,15.7,1,-0.386601771761182,-0.8173436591403317
93.0,4.0,15.2,1,-0.35695369154571777,-0.7258948599137611
92.0,3.9,15.4,1,-0.2959346067777018,-0.7545355355811844
94.0,2.1,15.7,1,-0.491222026223807,-1.1284777973887627
89.0,1.8,17.5,1,-0.10730499266937546,-1.281139054538409
78.0,1.1,19.6,2,0.5818419936561411,-1.5123592465562592
72.0,1.3,21.4,2,1.0495746879254417,-1.5648984660067713
67.0,1.6,23.0,2,1.456288297426727,-1.58879700978986
63.0,3.2,24.2,2,1.8640119935303336,-1.3386168626958066
60.0,3.6,25.3,2,2.133930657853357,-1.318636233022878
59.0,4.5,26.1,2,2.3096454600904055,-1.18908030685522
56.0,6.0,26.7,2,2.6104005006649067,-0.9249764283280052
55.0,5.4,27.2,2,2.6633797851282988,-1.068977639483157
54.0,4.7,27.3,2,2.676948264734515,-1.2082499112320442
53.0,4.0,27.3,2,2.6822987346024156,-1.3414784772192327
58.0,2.9,26.9,2,2.321891114729603,-1.5456714717007347
71.0,4.2,25.1,2,1.5943870906519193,-1.2216923341178174
78.0,7.7,22.2,2,1.2270687965106692,-0.38606727608563
81.0,7.2,21.2,2,0.9588293760220475,-0.4315374951607837
84.0,7.2,20.5,2,0.7479378142679419,-0.39790941331839685
79.0,5.2,21.6,2,0.9631697592876266,-0.8388447520251151
81.0,4.3,21.8,2,0.8185132232384325,-1.0317303553062527
88.0,4.6,20.7,2,0.38987859546161047,-0.927160277481492
86.0,3.1,21.0,2,0.41869479850844443,-1.2311944103814902
94.0,6.4,18.2,1,-0.004604848897617116,-0.4433974448885548
94.0,6.4,17.9,1,-0.0292588781125634,-0.4252663276034608
91.0,4.1,19.2,1,0.08054912628141134,-0.9424119677481554
95.0,0.7,19.2,1,-0.3462562392328632,-1.6151424895120687
92.0,1.3,20.5,1,-0.046824023625380816,-1.5683575040814832
74.0,1.8,22.2,2,1.045768932960937,-1.52180393289072
69.0,2.6,23.4,2,1.4523043330285303,-1.4242982354243823
66.0,2.9,24.6,2,1.7239022411859553,-1.4298071951536786
63.0,2.6,25.6,2,1.9398315344432653,-1.5399040452027406
61.0,2.0,26.5,2,2.0768046890552174,-1.705187459908185
58.0,1.8,27.3,2,2.2828367287398104,-1.783751014793324
54.0,2.3,28.1,2,2.5857619609471008,-1.7233007646982743
52.0,1.9,28.4,2,2.6865045889369887,-1.8134301775524766
50.0,2.1,28.5,2,2.810043792873731,-1.7747968770401208
48.0,0.8,28.3,2,2.810847479036817,-2.0097207138505757
57.0,3.0,27.5,2,2.4288597702587085,-1.559595203133897
60.0,3.6,26.5,2,2.2325467747131413,-1.3911607021632544
58.0,2.2,26.1,2,2.2103756754956816,-1.6334430110908396
71.0,5.5,24.5,2,1.630082988972909,-0.9326336122207789
79.0,5.5,23.3,2,1.1224922225507308,-0.8832500990524006
91.0,7.6,20.0,1,0.37515001082492655,-0.31015568642329705
91.0,6.8,19.6,1,0.2899678446403526,-0.44154793250072033
93.0,6.5,19.1,1,0.12701783584643503,-0.47545229360681057
91.0,4.3,19.8,1,0.14293471651913198,-0.9397824350372898
98.0,4.7,18.6,1,-0.28737915509209105,-0.8097227678103037
99.0,5.4,17.6,1,-0.3749097223431459,-0.6160571442061347
98.0,4.3,18.2,1,-0.3464062576610092,-0.8633314793256192
97.0,4.3,18.6,1,-0.26241238751244816,-0.8846136828759117
91.0,4.0,20.1,1,0.14797244802233608,-1.0162512032439643
83.0,3.3,21.8,2,0.6508819018086933,-1.2319744307045215
77.0,3.6,23.6,2,1.1251533619819083,-1.265067766514507
72.0,5.1,25.2,2,1.6103321623301616,-1.0556157066112726
67.0,7.1,26.8,2,2.1282047921979856,-0.7489342285054038
61.0,6.1,28.5,2,2.509254285882002,-1.028780345880541
57.0,5.6,29.7,2,2.7796638980034136,-1.1869637552375532
52.0,6.7,30.6,2,3.181161566567803,-1.0129892895645403
51.0,7.5,30.7,2,3.2928115347327305,-0.8605733067055231
52.0,6.8,30.7,2,3.1959183422100326,-0.9995871116857115
56.0,6.2,30.0,2,2.894672353837143,-1.0855269511829855
65.0,4.7,29.1,2,2.262532296875901,-1.3488554294041049
77.0,4.9,27.1,2,1.4977876595738304,-1.2238009808470873
71.0,4.7,26.8,2,1.7667870857228514,-1.2272059138640488
85.0,5.2,23.7,2,0.8290169766204549,-0.9831182899997716
88.0,5.8,22.7,2,0.6327039810748875,-0.814683789029129
81.0,3.9,23.9,2,0.9649363641273998,-1.2364317108640188
91.0,5.1,21.4,2,0.32673299956349083,-0.8809146581002424
93.0,5.4,20.6,1,0.1783615569781116,-0.780012600078077
92.0,5.7,19.7,1,0.1751375982403141,-0.6643889778047142
94.0,4.3,19.4,1,-0.04330281602002732,-0.9242854704799965
96.0,5.4,19.1,1,-0.09827408268251704,-0.6980348721421059
100.0,4.1,18.9,1,-0.40420138369122777,-0.9503144259315586
100.0,2.4,20.3,1,-0.4003082677213507,-1.3655063284842888
91.0,2.5,22.0,2,0.2060331444916182,-1.422769867324131
81.0,1.5,24.1,2,0.8244420019100935,-1.7152203297600614
71.0,3.1,25.6,2,1.5635507144004417,-1.4658155829721038
67.0,0.4,26.9,2,1.6983254863740587,-2.057852138182406
65.0,2.4,28.1,2,2.0299605837027235,-1.7356736955192442
61.0,0.8,29.3,2,2.2284437708810807,-2.1077618249220524
56.0,1.8,30.1,2,2.6151846638032406,-1.9471895371278682
47.0,5.8,31.8,2,3.476537946268857,-1.2460636139871606
54.0,7.0,29.4,2,2.9999180850291616,-0.8879124084955823
64.0,5.7,27.8,2,2.2722076605122403,-1.0729357986002614
61.0,6.2,28.2,2,2.49113902257097,-0.9912033449549201
67.0,3.6,27.6,2,1.965092063467517,-1.4778898020174303
82.0,3.6,25.8,2,1.0503404202483515,-1.4124923907543614
69.0,3.5,26.0,2,1.7248214793599574,-1.4064216324637884
78.0,5.6,24.3,2,1.2623329170330984,-0.9213486535323543
85.0,6.8,23.0,2,0.876111162914872,-0.6296782114194547
84.0,6.1,23.5,2,0.9225516814743501,-0.7931253062151336
83.0,4.0,24.3,2,0.9021035065939772,-1.2469458892632836
88.0,1.3,23.4,2,0.3959855835669628,-1.7320544931847266
91.0,4.3,20.8,1,0.22511481390228616,-1.0002194926542698
96.0,5.0,20.0,1,-0.0504670586533348,-0.8302117585594956
99.0,4.6,18.3,1,-0.3696937814062505,-0.8139301536622364
99.0,4.4,19.0,1,-0.3252452450458707,-0.8951278612751763
100.0,2.2,19.3,1,-0.4955658969123328,-1.3439610381483624
96.0,2.4,20.7,1,-0.16294890398689227,-1.378110673545082
85.0,1.3,22.9,2,0.5082610284612833,-1.6931581058867375
72.0,2.9,24.7,2,1.4253892637524752,-1.453206617894375
62.0,2.2,26.3,2,2.0223243701911158,-1.6571009006002344
56.0,1.8,27.9,2,2.4343884495603008,-1.8142280103705124
50.0,0.4,29.3,2,2.7646288504137164,-2.1537265450226633
45.0,1.6,30.2,2,3.172665284882019,-1.960306195709124
51.0,3.8,29.8,2,2.976915108643071,-1.5256776495497377
48.0,5.7,30.3,2,3.2956072030949137,-1.1777465306987167
43.0,3.1,30.7,2,3.4140804845229047,-1.6930512309167105
41.0,0.4,30.8,2,3.34799547724614,-2.218348555979636
44.0,2.9,30.3,2,3.317009082566516,-1.710660794647472
